time,x1,y1,z1,a1,e1 ,r1,x2,y2,z2,a2,e2,r2,x3,y3,z3,a3,e3,r3,x4,y4,z4,a4,e4,r4,V0,V1,V2,V3,V4,V5
660.0009,5.563476563,12.69140625,2.522460938,35.74951172,88.06640625,-80.41992188,14.05810547,4.702148438,-0.136230469,157.2583008,11.42578125,54.90966797,10.8984375,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.397388422,0.563407801,-0.242694159,0.640905129,-0.081538602,0.478776829
670.0009,5.563476563,12.69140625,2.522460938,35.74951172,88.08837891,-80.41992188,14.05810547,4.702148438,-0.136230469,157.2583008,11.42578125,54.90966797,10.8984375,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.398036935,0.563732058,-0.243991186,0.640905129,-0.080890088,0.479101085
680.0009,5.563476563,12.69140625,2.522460938,35.74951172,88.08837891,-80.44189453,14.05810547,4.702148438,-0.136230469,157.2583008,11.42578125,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.398036935,0.563407801,-0.244315442,0.640580872,-0.080890088,0.479101085
690.0009,5.563476563,12.69140625,2.522460938,35.72753906,88.08837891,-80.44189453,14.05810547,4.702148438,-0.136230469,157.2583008,11.42578125,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.397712679,0.563407801,-0.243342672,0.640580872,-0.081538602,0.478776829
700.0009,5.563476563,12.69140625,2.522460938,35.70556641,88.08837891,-80.46386719,14.05810547,4.697753906,-0.136230469,157.2363281,11.44775391,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.397388422,0.563732058,-0.243666929,0.641229386,-0.080890088,0.479425342
710.0009,5.563476563,12.69140625,2.522460938,35.68359375,88.08837891,-80.48583984,14.05810547,4.697753906,-0.136230469,157.2363281,11.44775391,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.397712679,0.564704828,-0.243991186,0.641553642,-0.080890088,0.479425342
720.0009,5.563476563,12.69140625,2.522460938,35.63964844,88.08837891,-80.52978516,14.05810547,4.697753906,-0.136230469,157.2363281,11.44775391,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.398685448,0.564380571,-0.243666929,0.641553642,-0.080565832,0.479749598
730.0009,5.563476563,12.69140625,2.518066406,35.59570313,88.08837891,-80.57373047,14.05810547,4.697753906,-0.136230469,157.2363281,11.44775391,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.398036935,0.564380571,-0.244315442,0.641229386,-0.079917318,0.479425342
740.0009,5.563476563,12.69140625,2.518066406,35.55175781,88.08837891,-80.61767578,14.05810547,4.697753906,-0.136230469,157.2363281,11.44775391,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.398685448,0.564056315,-0.244315442,0.641229386,-0.080565832,0.479425342
750.0009,5.563476563,12.69580078,2.518066406,35.5078125,88.08837891,-80.66162109,14.05810547,4.697753906,-0.136230469,157.2363281,11.44775391,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.398361192,0.564056315,-0.243991186,0.641229386,-0.080565832,0.479425342
760.0009,5.563476563,12.69580078,2.518066406,35.48583984,88.08837891,-80.68359375,14.05810547,4.697753906,-0.136230469,157.2363281,11.42578125,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.398361192,0.564704828,-0.244315442,0.641553642,-0.081214345,0.479749598
770.0009,5.563476563,12.69580078,2.518066406,35.46386719,88.08837891,-80.70556641,14.05810547,4.697753906,-0.136230469,157.2363281,11.42578125,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.398685448,0.564704828,-0.243666929,0.641553642,-0.080890088,0.480398112
780.0009,5.563476563,12.69580078,2.518066406,35.48583984,88.08837891,-80.68359375,14.05810547,4.697753906,-0.136230469,157.2363281,11.42578125,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.398361192,0.564056315,-0.243342672,0.640905129,-0.081862858,0.480073855
790.0009,5.563476563,12.69580078,2.518066406,35.52978516,88.08837891,-80.63964844,14.05810547,4.697753906,-0.136230469,157.2363281,11.42578125,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399009705,0.564380571,-0.243018416,0.640905129,-0.081538602,0.480073855
800.0009,5.563476563,12.69580078,2.518066406,35.61767578,88.08837891,-80.55175781,14.05810547,4.697753906,-0.136230469,157.2363281,11.42578125,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399009705,0.564704828,-0.242369902,0.640905129,-0.082187115,0.480073855
810.0009,5.563476563,12.69580078,2.518066406,35.68359375,88.08837891,-80.48583984,14.05810547,4.697753906,-0.136230469,157.2363281,11.42578125,54.90966797,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.398685448,0.565029084,-0.241397132,0.640905129,-0.083159885,0.480073855
820.0009,5.563476563,12.69580078,2.518066406,35.79345703,88.08837891,-80.37597656,14.05810547,4.697753906,-0.136230469,157.2363281,11.42578125,54.90966797,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399009705,0.565029084,-0.242369902,0.640905129,-0.082835628,0.480722368
830.0009,5.563476563,12.69580078,2.522460938,35.859375,88.08837891,-80.31005859,14.05810547,4.697753906,-0.136230469,157.2363281,11.42578125,54.90966797,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.565353341,-0.241721389,0.641229386,-0.083159885,0.481046625
840.0009,5.563476563,12.69580078,2.522460938,35.92529297,88.08837891,-80.26611328,14.05810547,4.697753906,-0.136230469,157.2363281,11.42578125,54.90966797,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.564380571,-0.241721389,0.640580872,-0.083159885,0.480073855
850.0009,5.563476563,12.69580078,2.522460938,35.96923828,88.08837891,-80.20019531,14.05810547,4.697753906,-0.136230469,157.2363281,11.40380859,54.90966797,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.566001854,-0.242045646,0.641877899,-0.082511371,0.481695138
860.0009,5.563476563,12.69580078,2.522460938,35.99121094,88.08837891,-80.17822266,14.05810547,4.697753906,-0.136230469,157.2363281,11.40380859,54.90966797,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.565677598,-0.242369902,0.641877899,-0.083484141,0.481046625
870.0009,5.563476563,12.69580078,2.522460938,36.01318359,88.08837891,-80.15625,14.05810547,4.697753906,-0.140625,157.2143555,11.40380859,54.90966797,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399658218,0.566001854,-0.242694159,0.641877899,-0.081214345,0.481046625
880.0009,5.563476563,12.69580078,2.522460938,36.01318359,88.08837891,-80.17822266,14.05810547,4.697753906,-0.140625,157.2143555,11.40380859,54.90966797,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.566001854,-0.242369902,0.642202155,-0.081862858,0.481046625
890.0009,5.563476563,12.69580078,2.522460938,35.99121094,88.08837891,-80.17822266,14.05810547,4.693359375,-0.140625,157.2143555,11.40380859,54.90966797,10.90283203,6.416015625,-0.382324219,154.0063477,-0.17578125,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.566001854,-0.243342672,0.641553642,-0.081538602,0.481046625
900.0009,5.563476563,12.69580078,2.522460938,35.96923828,88.08837891,-80.20019531,14.05810547,4.693359375,-0.140625,157.2143555,11.40380859,54.90966797,10.90283203,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399658218,0.566001854,-0.243342672,0.641877899,-0.081862858,0.481370881
910.0009,5.563476563,12.69580078,2.522460938,35.94726563,88.08837891,-80.22216797,14.05810547,4.693359375,-0.140625,157.2143555,11.40380859,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399658218,0.565677598,-0.243666929,0.642202155,-0.081862858,0.481046625
920.0009,5.563476563,12.69580078,2.522460938,35.90332031,88.08837891,-80.26611328,14.05810547,4.693359375,-0.136230469,157.2143555,11.40380859,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399658218,0.566001854,-0.243666929,0.642202155,-0.081862858,0.480722368
930.0009,5.563476563,12.69580078,2.522460938,35.859375,88.08837891,-80.31005859,14.05810547,4.693359375,-0.136230469,157.2143555,11.40380859,54.88769531,10.90283203,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.566001854,-0.243342672,0.641877899,-0.081862858,0.481046625
940.0009,5.563476563,12.69580078,2.522460938,35.81542969,88.08837891,-80.35400391,14.0625,4.693359375,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.565677598,-0.242694159,0.641229386,-0.082511371,0.480398112
950.0009,5.563476563,12.69580078,2.518066406,35.77148438,88.08837891,-80.41992188,14.0625,4.693359375,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.565353341,-0.243018416,0.641877899,-0.082187115,0.481046625
960.0009,5.563476563,12.69580078,2.518066406,35.72753906,88.08837891,-80.44189453,14.0625,4.693359375,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399658218,0.565677598,-0.242369902,0.642202155,-0.082511371,0.481046625
970.0009,5.563476563,12.69580078,2.518066406,35.70556641,88.08837891,-80.48583984,14.0625,4.693359375,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399658218,0.565353341,-0.242369902,0.641229386,-0.082511371,0.480722368
980.0009,5.563476563,12.69580078,2.518066406,35.72753906,88.08837891,-80.46386719,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.416015625,-0.382324219,154.0063477,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.564704828,-0.242045646,0.641229386,-0.082511371,0.480398112
990.0009,5.563476563,12.69580078,2.518066406,35.74951172,88.08837891,-80.44189453,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.416015625,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.564704828,-0.242045646,0.641229386,-0.082511371,0.480398112
1000.0009,5.563476563,12.69580078,2.522460938,35.81542969,88.08837891,-80.37597656,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.416015625,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399658218,0.565353341,-0.241721389,0.641229386,-0.082835628,0.480722368
1010.0009,5.563476563,12.69580078,2.522460938,35.88134766,88.08837891,-80.31005859,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.416015625,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399333962,0.564704828,-0.242369902,0.640905129,-0.082835628,0.480398112
1020.0009,5.563476563,12.69580078,2.522460938,35.94726563,88.06640625,-80.22216797,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399658218,0.565353341,-0.242369902,0.641553642,-0.082835628,0.480722368
1030.0009,5.563476563,12.69580078,2.522460938,35.99121094,88.06640625,-80.20019531,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.38671875,154.0283203,-0.219726563,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.565677598,-0.242045646,0.641553642,-0.082511371,0.480398112
1040.0009,5.563476563,12.69580078,2.522460938,35.99121094,88.06640625,-80.17822266,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.38671875,154.0283203,-0.219726563,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.565353341,-0.242694159,0.641229386,-0.082187115,0.481370881
1050.0009,5.563476563,12.69580078,2.522460938,35.96923828,88.06640625,-80.20019531,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.38671875,154.0283203,-0.219726563,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.565353341,-0.242694159,0.641229386,-0.082511371,0.480722368
1060.0009,5.563476563,12.69580078,2.522460938,35.92529297,88.06640625,-80.24414063,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.38671875,154.0283203,-0.219726563,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.566001854,-0.242369902,0.641553642,-0.082187115,0.481370881
1070.0009,5.563476563,12.69580078,2.522460938,35.83740234,88.06640625,-80.33203125,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.38671875,154.0283203,-0.219726563,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.565353341,-0.242369902,0.641553642,-0.082835628,0.481046625
1080.0009,5.563476563,12.69580078,2.522460938,35.77148438,88.08837891,-80.39794922,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.38671875,154.0283203,-0.219726563,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400630988,0.566001854,-0.243018416,0.641877899,-0.082511371,0.481046625
1090.0009,5.563476563,12.69580078,2.522460938,35.70556641,88.08837891,-80.46386719,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.38671875,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.566326111,-0.243018416,0.642202155,-0.082187115,0.481370881
1100.0009,5.563476563,12.69580078,2.522460938,35.61767578,88.08837891,-80.55175781,14.0625,4.697753906,-0.136230469,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400630988,0.566001854,-0.242694159,0.641553642,-0.082511371,0.481370881
1110.0009,5.563476563,12.69580078,2.522460938,35.57373047,88.08837891,-80.59570313,14.0625,4.697753906,-0.140625,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.566001854,-0.243342672,0.641229386,-0.081862858,0.481370881
1120.0009,5.563476563,12.69580078,2.522460938,35.55175781,88.08837891,-80.61767578,14.0625,4.697753906,-0.140625,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400630988,0.566326111,-0.243342672,0.641877899,-0.081862858,0.481046625
1130.0009,5.563476563,12.69580078,2.522460938,35.52978516,88.08837891,-80.63964844,14.0625,4.697753906,-0.140625,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.566326111,-0.243018416,0.641553642,-0.082187115,0.481046625
1140.0009,5.563476563,12.69580078,2.522460938,35.5078125,88.08837891,-80.66162109,14.0625,4.697753906,-0.140625,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.566001854,-0.242694159,0.641877899,-0.081862858,0.481046625
1150.0009,5.563476563,12.69580078,2.522460938,35.5078125,88.08837891,-80.66162109,14.0625,4.697753906,-0.140625,157.2143555,11.40380859,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.566001854,-0.243342672,0.641229386,-0.082511371,0.480722368
1160.0009,5.563476563,12.69580078,2.522460938,35.5078125,88.08837891,-80.66162109,14.0625,4.697753906,-0.140625,157.2363281,11.38183594,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.565353341,-0.243018416,0.641553642,-0.082511371,0.481046625
1170.0009,5.563476563,12.69580078,2.522460938,35.48583984,88.06640625,-80.68359375,14.0625,4.697753906,-0.140625,157.2363281,11.38183594,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.566001854,-0.242694159,0.641877899,-0.082187115,0.481695138
1180.0009,5.563476563,12.69140625,2.522460938,35.5078125,88.06640625,-80.68359375,14.0625,4.697753906,-0.140625,157.2363281,11.38183594,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400306731,0.565677598,-0.242045646,0.641229386,-0.082511371,0.481370881
1190.0009,5.563476563,12.69140625,2.522460938,35.5078125,88.06640625,-80.66162109,14.0625,4.697753906,-0.140625,157.2363281,11.38183594,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.1904297,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.400630988,0.565353341,-0.241721389,0.641229386,-0.082835628,0.481046625
1200.0009,5.563476563,12.69140625,2.522460938,35.55175781,88.06640625,-80.61767578,14.0625,4.697753906,-0.140625,157.2363281,11.38183594,54.88769531,10.8984375,6.420410156,-0.382324219,154.0283203,-0.197753906,-120.2124023,0.364746094,-6.323730469,-0.184570313,43.96728516,-12.19482422,-5.185546875,0.399982475,0.565677598,-0.242045646,0.641229386,-0.082835628,0.481370881
